,Epoch,Datetime,lidar_path,lidar_frame_deltas,Datetime_y,camera_path,camera_frame_deltas,fused_frame_deltas
112,1715225649538.687,2024-05-09 03:34:09.538687012,1715225649538687.pcd,100.258056640625,2024-05-09 03:34:09.498668457,_Color_1715225649498.66845703125000.png,66.719970703125,0.040018555
113,1715225649639.364,2024-05-09 03:34:09.639364014,1715225649639364.pcd,100.677001953125,2024-05-09 03:34:09.632104248,_Color_1715225649632.10424804687500.png,66.71728515625,0.007259766
114,1715225649739.469,2024-05-09 03:34:09.739468994,1715225649739469.pcd,100.10498046875,2024-05-09 03:34:09.698821777,_Color_1715225649698.82177734375000.png,66.717529296875,0.040647217
115,1715225649839.941,2024-05-09 03:34:09.839940918,1715225649839941.pcd,100.471923828125,2024-05-09 03:34:09.832256348,_Color_1715225649832.25634765625000.png,66.71728515625,0.00768457
116,1715225649940.016,2024-05-09 03:34:09.940016112,1715225649940016.pcd,100.0751953125,2024-05-09 03:34:09.898973877,_Color_1715225649898.97387695312500.png,66.717529296875,0.041042235
117,1715225650040.167,2024-05-09 03:34:10.040166992,1715225650040167.pcd,100.15087890625,2024-05-09 03:34:10.032408447,_Color_1715225650032.40844726562500.png,66.71728515625,0.007758545
118,1715225650140.623,2024-05-09 03:34:10.140623047,1715225650140623.pcd,100.4560546875,2024-05-09 03:34:10.099126708,_Color_1715225650099.12670898437500.png,66.71826171875,0.041496339
119,1715225650240.782,2024-05-09 03:34:10.240781982,1715225650240782.pcd,100.158935546875,2024-05-09 03:34:10.232561279,_Color_1715225650232.56127929687500.png,66.71728515625,0.008220703
120,1715225650341.246,2024-05-09 03:34:10.341246094,1715225650341246.pcd,100.464111328125,2024-05-09 03:34:10.299278564,_Color_1715225650299.27856445312500.png,66.71728515625,0.04196753
121,1715225650441.404,2024-05-09 03:34:10.441404053,1715225650441404.pcd,100.157958984375,2024-05-09 03:34:10.432713135,_Color_1715225650432.71313476562500.png,66.71728515625,0.008690918
122,1715225650541.723,2024-05-09 03:34:10.541722900,1715225650541723.pcd,100.31884765625,2024-05-09 03:34:10.499430420,_Color_1715225650499.43041992187500.png,66.71728515625,0.04229248
123,1715225650641.996,2024-05-09 03:34:10.641996094,1715225650641996.pcd,100.273193359375,2024-05-09 03:34:10.632867432,_Color_1715225650632.86743164062500.png,66.718994140625,0.009128662
124,1715225650742.391,2024-05-09 03:34:10.742391113,1715225650742391.pcd,100.39501953125,2024-05-09 03:34:10.699585205,_Color_1715225650699.58520507812500.png,66.7177734375,0.042805908
125,1715225650842.405,2024-05-09 03:34:10.842405029,1715225650842405.pcd,100.013916015625,2024-05-09 03:34:10.833021240,_Color_1715225650833.02124023437500.png,66.718017578125,0.009383789
126,1715225650942.678,2024-05-09 03:34:10.942677979,1715225650942678.pcd,100.27294921875,2024-05-09 03:34:10.899739258,_Color_1715225650899.73925781250000.png,66.718017578125,0.042938721
127,1715225651042.929,2024-05-09 03:34:11.042928955,1715225651042929.pcd,100.2509765625,2024-05-09 03:34:11.033175293,_Color_1715225651033.17529296875000.png,66.718017578125,0.009753662
128,1715225651143.141,2024-05-09 03:34:11.143141113,1715225651143141.pcd,100.212158203125,2024-05-09 03:34:11.099893066,_Color_1715225651099.89306640625000.png,66.7177734375,0.043248047
129,1715225651243.353,2024-05-09 03:34:11.243353027,1715225651243353.pcd,100.2119140625,2024-05-09 03:34:11.233330078,_Color_1715225651233.33007812500000.png,66.718017578125,0.010022949
130,1715225651343.603,2024-05-09 03:34:11.343603027,1715225651343603.pcd,100.25,2024-05-09 03:34:11.300048096,_Color_1715225651300.04809570312500.png,66.718017578125,0.043554931
131,1715225651444.258,2024-05-09 03:34:11.444258056,1715225651444258.pcd,100.655029296875,2024-05-09 03:34:11.433483887,_Color_1715225651433.48388671875000.png,66.718017578125,0.010774169
132,1715225651544.363,2024-05-09 03:34:11.544363037,1715225651544363.pcd,100.10498046875,2024-05-09 03:34:11.500201904,_Color_1715225651500.20190429687500.png,66.718017578125,0.044161133
133,1715225651644.789,2024-05-09 03:34:11.644789062,1715225651644789.pcd,100.426025390625,2024-05-09 03:34:11.633637207,_Color_1715225651633.63720703125000.png,66.7177734375,0.011151855
134,1715225651745.077,2024-05-09 03:34:11.745076904,1715225651745077.pcd,100.287841796875,2024-05-09 03:34:11.700355713,_Color_1715225651700.35571289062500.png,66.718505859375,0.044721191
135,1715225651845.32,2024-05-09 03:34:11.845320068,1715225651845320.pcd,100.2431640625,2024-05-09 03:34:11.833791016,_Color_1715225651833.79101562500000.png,66.717529296875,0.011529052
136,1715225651945.402,2024-05-09 03:34:11.945402100,1715225651945402.pcd,100.08203125,2024-05-09 03:34:11.900508545,_Color_1715225651900.50854492187500.png,66.717529296875,0.044893555
137,1715225652045.568,2024-05-09 03:34:12.045568115,1715225652045568.pcd,100.166015625,2024-05-09 03:34:12.033943604,_Color_1715225652033.94360351562500.png,66.717529296875,0.011624511
138,1715225652145.773,2024-05-09 03:34:12.145772949,1715225652145773.pcd,100.204833984375,2024-05-09 03:34:12.100661377,_Color_1715225652100.66137695312500.png,66.7177734375,0.045111572
139,1715225652246.649,2024-05-09 03:34:12.246648926,1715225652246649.pcd,100.8759765625,2024-05-09 03:34:12.234097412,_Color_1715225652234.09741210937500.png,66.718505859375,0.012551514
140,1715225652346.937,2024-05-09 03:34:12.346937012,1715225652346937.pcd,100.2880859375,2024-05-09 03:34:12.300814697,_Color_1715225652300.81469726562500.png,66.71728515625,0.046122315
141,1715225652447.126,2024-05-09 03:34:12.447125977,1715225652447126.pcd,100.18896484375,2024-05-09 03:34:12.434249756,_Color_1715225652434.24975585937500.png,66.717529296875,0.012876221
142,1715225652547.201,2024-05-09 03:34:12.547200928,1715225652547201.pcd,100.074951171875,2024-05-09 03:34:12.500967285,_Color_1715225652500.96728515625000.png,66.717529296875,0.046233643
143,1715225652647.276,2024-05-09 03:34:12.647275879,1715225652647276.pcd,100.074951171875,2024-05-09 03:34:12.634400879,_Color_1715225652634.40087890625000.png,66.716796875,0.012875
144,1715225652747.763,2024-05-09 03:34:12.747762939,1715225652747763.pcd,100.487060546875,2024-05-09 03:34:12.701117676,_Color_1715225652701.11767578125000.png,66.716796875,0.046645263
145,1715225652847.853,2024-05-09 03:34:12.847853027,1715225652847853.pcd,100.090087890625,2024-05-09 03:34:12.834552002,_Color_1715225652834.55200195312500.png,66.716796875,0.013301025
146,1715225652948.278,2024-05-09 03:34:12.948278076,1715225652948278.pcd,100.425048828125,2024-05-09 03:34:12.901268555,_Color_1715225652901.26855468750000.png,66.716552734375,0.047009521
